emission 2011 (tons);lat;lon
0.370086;26.7;115.9
0.257446;26.8;115.9
0.707351;26.9;115.9
0.161068;27.0;115.9
0.253157;27.1;115.9
0.178401;27.2;115.9
0.72546;27.3;115.9
0.308852;27.4;115.9
0.265309;27.5;115.9
1.29462;27.6;115.9
0.884085;27.7;115.9
0.656839;27.8;115.9
0.887361;27.9;115.9
2.75912;28.0;115.9
3.23964;28.1;115.9
4.98434;28.2;115.9
1.64612;28.3;115.9
6.98738;28.4;115.9
14.5602;28.5;115.9
56.3637;28.6;115.9
9.70998;28.7;115.9
1.2226;28.8;115.9
1.03288;28.9;115.9
0.580415;29.0;115.9
0.363653;29.1;115.9
0.532524;29.2;115.9
4.02246;29.3;115.9
2.16607;29.4;115.9
1.66941;29.5;115.9
12.375;29.6;115.9
22.7233;29.7;115.9
3.35347;29.8;115.9
0.381404;29.9;115.9
7.19539;30.0;115.9
2.09763;30.1;115.9
1.51078;30.2;115.9
0.974745;30.3;115.9
1.59507;30.5;115.9
1.3129;30.6;115.9
0.471409;30.7;115.9
0.990054;30.8;115.9
0.274006;30.9;115.9
0.779665;31.0;115.9
1.39046;31.1;115.9
0.791638;31.2;115.9
0.0599238;31.3;115.9
1.33244;31.4;115.9
1.0467;31.5;115.9
0.190434;31.6;115.9
0.380808;31.7;115.9
4.54409;31.8;115.9
0.617883;31.9;115.9
0.550036;32.0;115.9
1.58429;32.1;115.9
1.44883;32.2;115.9
2.9508;32.3;115.9
3.4268;32.4;115.9
3.86699;32.5;115.9
3.26049;32.6;115.9
3.86795;32.7;115.9
3.53163;32.8;115.9
1.76686;32.9;115.9
4.18293;33.0;115.9
2.68585;33.1;115.9
3.30612;33.2;115.9
3.38373;33.3;115.9
3.21855;33.4;115.9
2.37128;33.5;115.9
4.16602;33.6;115.9
3.28169;33.7;115.9
2.20414;33.8;115.9
2.81505;33.9;115.9
3.29164;34.0;115.9
3.20414;34.1;115.9
3.05892;34.2;115.9
2.5548;34.3;115.9
3.14386;34.4;115.9
3.20509;34.5;115.9
3.58828;34.6;115.9
3.72743;34.7;115.9
2.47135;34.8;115.9
4.41489;34.9;115.9
2.65869;35.0;115.9
3.23082;35.1;115.9
3.06868;35.2;115.9
2.93555;35.3;115.9
3.21027;35.4;115.9
8.71475;35.5;115.9
4.31332;35.6;115.9
2.42108;35.7;115.9
5.877;35.8;115.9
4.06606;35.9;115.9
4.06166;36.0;115.9
2.00066;36.1;115.9
2.00858;36.2;115.9
3.76496;36.3;115.9
24.3651;36.4;115.9
4.80695;36.5;115.9
2.39731;36.6;115.9
3.05987;36.7;115.9
3.08185;36.8;115.9
7.45105;36.9;115.9
2.24;37.0;115.9
2.32327;37.1;115.9
2.30242;37.2;115.9
6.37671;37.3;115.9
1.13254;37.4;115.9
2.09132;37.5;115.9
0.611807;37.6;115.9
0.742436;37.7;115.9
3.19479;37.8;115.9
3.39701;37.9;115.9
3.13367;38.0;115.9
2.01299;38.1;115.9
2.08191;38.2;115.9
3.35984;38.3;115.9
2.95003;38.4;115.9
3.72469;38.5;115.9
4.50608;38.6;115.9
3.49452;38.7;115.9
2.77157;38.8;115.9
4.10413;38.9;115.9
5.71546;39.0;115.9
4.15661;39.1;115.9
4.24971;39.2;115.9
4.65363;39.3;115.9
9.62748;39.4;115.9
7.08787;39.5;115.9
12.5613;39.6;115.9
7.42037;39.7;115.9
0.999465;39.8;115.9
0.741185;39.9;115.9
0.0641531;40.1;115.9
0.869551;40.3;115.9
9.02985;40.4;115.9
0.752324;40.5;115.9
0.0646891;40.6;115.9
0.163748;40.8;115.9
0.252323;40.9;115.9
0.0303193;41.4;115.9
0.141113;41.5;115.9
0.0662379;41.6;115.9
0.0466405;41.8;115.9
1.66053;42.2;115.9
0.309031;42.6;115.9
0.478021;43.9;115.9
0.581964;44.2;115.9
0.06457;44.3;115.9
11.3358;22.8;116.0
5.33703;22.9;116.0
0.477961;23.0;116.0
1.43966;23.1;116.0
3.0753;23.2;116.0
11.3426;23.3;116.0
8.72148;23.4;116.0
5.54528;23.5;116.0
0.237372;23.6;116.0
0.438111;23.7;116.0
0.260305;23.9;116.0
0.619789;24.0;116.0
0.91089;24.1;116.0
7.56261;24.2;116.0
13.6915;24.3;116.0
1.2232;24.4;116.0
0.198178;24.7;116.0
0.0886944;24.8;116.0
0.0425304;24.9;116.0
3.88862;25.0;116.0
0.685908;25.1;116.0
0.0414582;25.2;116.0
0.0297237;25.3;116.0
0.246843;25.4;116.0
12.756;25.8;116.0
4.21421;25.9;116.0
0.263939;26.0;116.0
0.224982;26.1;116.0
1.40714;26.2;116.0
1.39213;26.3;116.0
7.20581;26.4;116.0
2.82095;26.5;116.0
0.762153;26.6;116.0
1.05176;26.7;116.0
1.0336;26.8;116.0
0.0823804;26.9;116.0
0.376519;27.0;116.0
0.0348464;27.2;116.0
0.203836;27.3;116.0
0.040386;27.4;116.0
0.851562;27.5;116.0
0.232309;27.6;116.0
5.42221;27.7;116.0
0.820766;27.8;116.0
0.565941;27.9;116.0
1.86461;28.0;116.0
0.794021;28.1;116.0
3.87432;28.2;116.0
3.20497;28.3;116.0
2.34281;28.4;116.0
3.05659;28.5;116.0
7.15792;28.6;116.0
3.96659;28.7;116.0
1.63528;28.8;116.0
1.17328;28.9;116.0
1.44139;29.0;116.0
0.494521;29.1;116.0
0.349238;29.3;116.0
4.07428;29.4;116.0
1.48946;29.5;116.0
1.6217;29.6;116.0
9.22523;29.7;116.0
0.0963189;29.8;116.0
0.906005;29.9;116.0
0.898679;30.0;116.0
2.57792;30.1;116.0
1.4844;30.2;116.0
1.64141;30.3;116.0
1.35585;30.4;116.0
0.697642;30.5;116.0
0.579105;30.6;116.0
0.590244;30.7;116.0
0.45616;30.8;116.0
0.108292;31.0;116.0
0.802002;31.1;116.0
0.096855;31.4;116.0
0.142423;31.5;116.0
0.196152;31.6;116.0
1.46438;31.7;116.0
0.463189;31.8;116.0
1.16923;31.9;116.0
1.34263;32.0;116.0
1.36187;32.1;116.0
1.74047;32.2;116.0
0.968312;32.3;116.0
1.06106;32.4;116.0
3.57154;32.5;116.0
2.74232;32.6;116.0
2.14052;32.7;116.0
3.70676;32.8;116.0
0.763106;32.9;116.0
2.23279;33.0;116.0
2.74941;33.1;116.0
2.77306;33.2;116.0
2.81678;33.3;116.0
2.68823;33.4;116.0
2.41143;33.5;116.0
3.59215;33.6;116.0
2.92876;33.7;116.0
1.64499;33.8;116.0
2.30242;33.9;116.0
3.79385;34.0;116.0
2.83953;34.1;116.0
2.72695;34.2;116.0
3.74578;34.3;116.0
2.50483;34.4;116.0
3.8188;34.5;116.0
2.84102;34.6;116.0
11.6075;34.7;116.0
4.82262;34.8;116.0
2.97165;34.9;116.0
3.91792;35.0;116.0
3.22171;35.1;116.0
3.55981;35.2;116.0
6.1746;35.3;116.0
4.51984;35.4;116.0
2.96903;35.5;116.0
4.05921;35.6;116.0
6.51591;35.7;116.0
5.75436;35.8;116.0
2.62253;35.9;116.0
3.25453;36.0;116.0
4.96993;36.1;116.0
2.67102;36.2;116.0
3.20223;36.3;116.0
5.68282;36.4;116.0
2.27026;36.5;116.0
1.94139;36.6;116.0
2.51275;36.7;116.0
1.83077;36.8;116.0
3.18913;36.9;116.0
3.25167;37.0;116.0
1.96408;37.1;116.0
4.93484;37.2;116.0
3.39124;37.3;116.0
1.70283;37.4;116.0
1.71254;37.5;116.0
2.46063;37.6;116.0
1.80796;37.7;116.0
2.28217;37.8;116.0
1.85698;37.9;116.0
1.85597;38.0;116.0
3.71575;38.1;116.0
3.55606;38.2;116.0
3.19741;38.3;116.0
8.42222;38.4;116.0
3.17978;38.5;116.0
8.15363;38.6;116.0
6.6659;38.7;116.0
2.34203;38.8;116.0
6.36849;38.9;116.0
4.05379;39.0;116.0
8.45254;39.1;116.0
2.88593;39.2;116.0
2.35901;39.3;116.0
4.39058;39.4;116.0
3.66185;39.5;116.0
5.43705;39.6;116.0
8.53271;39.7;116.0
3.47171;39.8;116.0
13.3877;39.9;116.0
0.691685;40.0;116.0
0.658328;40.1;116.0
1.72338;40.2;116.0
1.50036;40.4;116.0
1.32881;40.5;116.0
0.435014;40.6;116.0
0.34894;40.9;116.0
0.191923;41.0;116.0
0.141113;41.1;116.0
0.0620087;41.2;116.0
0.0353825;41.4;116.0
0.407613;41.5;116.0
0.0341316;41.6;116.0
0.20193;41.7;116.0
0.152311;41.8;116.0
0.30081;41.9;116.0
0.218788;42.1;116.0
0.0449131;42.5;116.0
0.210091;43.0;116.0
11.1416;43.9;116.0
0.125328;44.0;116.0
3.22195;22.8;116.1
9.92627;22.9;116.1
2.36967;23.0;116.1
0.184716;23.1;116.1
22.5687;23.2;116.1
18.5582;23.3;116.1
17.0122;23.4;116.1
6.67954;23.5;116.1
1.74595;23.6;116.1
12.2508;23.7;116.1
0.280022;23.8;116.1
1.91244;23.9;116.1
0.02335;24.1;116.1
4.67638;24.2;116.1
5.88076;24.3;116.1
1.13915;24.4;116.1
1.68865;24.5;116.1
6.67549;24.6;116.1
0.641888;24.7;116.1
0.73362;24.8;116.1
0.187098;24.9;116.1
0.478199;25.0;116.1
0.305397;25.1;116.1
0.347451;25.2;116.1
0.598583;25.3;116.1
0.08381;25.4;116.1
0.256017;25.6;116.1
0.50423;25.8;116.1
2.1161;25.9;116.1
0.331725;26.0;116.1
0.830654;26.1;116.1
1.8854;26.2;116.1
1.58357;26.3;116.1
0.0748154;26.4;116.1
0.766501;26.5;116.1
0.352812;26.6;116.1
0.532464;26.7;116.1
0.0414582;26.8;116.1
0.137301;27.0;116.1
0.19514;27.1;116.1
1.41065;27.2;116.1
0.371873;27.3;116.1
0.590303;27.4;116.1
0.323565;27.5;116.1
0.76531;27.6;116.1
1.51668;27.7;116.1
1.56958;27.8;116.1
1.81695;27.9;116.1
0.252264;28.0;116.1
1.59954;28.1;116.1
5.21242;28.2;116.1
2.55582;28.3;116.1
1.69997;28.4;116.1
1.38283;28.5;116.1
3.39082;28.6;116.1
0.206219;28.7;116.1
0.233143;28.8;116.1
0.972124;28.9;116.1
0.484811;29.0;116.1
7.86676;29.2;116.1
1.50054;29.3;116.1
1.01406;29.4;116.1
0.0671909;29.5;116.1
0.621576;29.6;116.1
1.22951;29.7;116.1
0.815762;29.8;116.1
0.875924;30.0;116.1
6.87563;30.1;116.1
0.856089;30.2;116.1
1.68341;30.3;116.1
1.43543;30.4;116.1
0.944426;30.6;116.1
0.512331;30.7;116.1
0.313022;30.8;116.1
0.737432;30.9;116.1
0.161425;31.0;116.1
0.0465214;31.1;116.1
0.164165;31.2;116.1
0.422326;31.3;116.1
1.31487;31.4;116.1
0.914583;31.5;116.1
1.2973;31.6;116.1
0.395045;31.7;116.1
2.07958;31.8;116.1
2.3742;31.9;116.1
2.52478;32.0;116.1
1.16607;32.1;116.1
0.267811;32.2;116.1
0.456458;32.3;116.1
1.99268;32.4;116.1
2.34072;32.5;116.1
3.42042;32.6;116.1
3.14433;32.7;116.1
4.00781;32.8;116.1
3.02693;32.9;116.1
2.96277;33.0;116.1
9.97089;33.1;116.1
4.11723;33.2;116.1
3.29516;33.3;116.1
3.47826;33.4;116.1
4.02365;33.5;116.1
1.92507;33.6;116.1
2.25834;33.7;116.1
1.64981;33.8;116.1
5913.28;33.9;116.1
2.93788;34.0;116.1
3.96629;34.1;116.1
6.60753;34.2;116.1
2.83095;34.3;116.1
3.13957;34.4;116.1
2.11449;34.5;116.1
2.57583;34.6;116.1
4.60758;34.7;116.1
2.34966;34.8;116.1
2.94193;34.9;116.1
4.03712;35.0;116.1
3.78211;35.1;116.1
3.46641;35.2;116.1
3.89088;35.3;116.1
4.33268;35.4;116.1
4.46718;35.5;116.1
5.63356;35.6;116.1
5.92698;35.7;116.1
2.89237;35.8;116.1
1.24702;35.9;116.1
3.07226;36.0;116.1
2.59322;36.1;116.1
2.20289;36.2;116.1
2.41304;36.3;116.1
1.70223;36.4;116.1
2.82786;36.5;116.1
2.09936;36.6;116.1
1.49238;36.7;116.1
3.8994;36.8;116.1
1.57553;36.9;116.1
2.21498;37.0;116.1
1.80534;37.1;116.1
2.99429;37.2;116.1
1.43049;37.3;116.1
1.76239;37.4;116.1
1.79426;37.5;116.1
2.3655;37.6;116.1
2.51918;37.7;116.1
3.79962;37.8;116.1
3.46415;37.9;116.1
2.0246;38.0;116.1
2.72844;38.1;116.1
2.21939;38.2;116.1
2.33941;38.3;116.1
4.49339;38.4;116.1
2.38415;38.5;116.1
3.37539;38.6;116.1
8.39845;38.7;116.1
3.64195;38.8;116.1
4.6855;38.9;116.1
3.16459;39.0;116.1
2.79956;39.1;116.1
2.18639;39.2;116.1
2.9455;39.3;116.1
2.63433;39.4;116.1
2.63742;39.5;116.1
1.80528;39.6;116.1
17.4991;39.7;116.1
22.511;39.8;116.1
31.1138;39.9;116.1
7.85866;40.0;116.1
8.6027;40.1;116.1
6.22291;40.2;116.1
0.223553;40.4;116.1
1.81273;40.5;116.1
0.091911;40.7;116.1
0.0316298;40.8;116.1
0.0352633;40.9;116.1
0.0319872;41.2;116.1
0.0302002;41.5;116.1
0.269062;41.7;116.1
0.0899453;41.9;116.1
0.204551;43.9;116.1
0.238325;44.0;116.1
0.126221;48.3;116.1
4.71516;22.9;116.2
12.2807;23.0;116.2
0.353229;23.1;116.2
23.9233;23.2;116.2
11.4288;23.3;116.2
13.2816;23.4;116.2
17.3872;23.5;116.2
10.6357;23.6;116.2
0.813022;23.7;116.2
0.0939958;23.8;116.2
1.18299;23.9;116.2
0.305397;24.0;116.2
0.910771;24.2;116.2
2.10162;24.3;116.2
0.418335;24.4;116.2
0.562128;24.5;116.2
0.502741;24.6;116.2
0.107696;24.7;116.2
1.46813;24.8;116.2
0.343639;24.9;116.2
1.51686;25.0;116.2
0.307244;25.1;116.2
0.288659;25.2;116.2
0.138432;25.3;116.2
0.121575;25.4;116.2
0.854719;25.5;116.2
0.107577;25.6;116.2
0.622052;25.9;116.2
0.0529546;26.0;116.2
1.28771;26.1;116.2
1.16619;26.2;116.2
0.0614726;26.3;116.2
0.82851;26.4;116.2
0.131046;26.5;116.2
0.413629;26.7;116.2
0.0739219;26.8;116.2
0.128961;26.9;116.2
0.332798;27.0;116.2
0.305218;27.1;116.2
0.0645104;27.2;116.2
0.929772;27.3;116.2
0.805993;27.4;116.2
3.9016;27.5;116.2
0.571302;27.6;116.2
1.05063;27.7;116.2
3.44544;27.8;116.2
5.82607;27.9;116.2
2.48565;28.0;116.2
5.14195;28.1;116.2
0.737552;28.2;116.2
9.76443;28.3;116.2
1.33876;28.4;116.2
2.1787;28.5;116.2
1.42143;28.6;116.2
0.279188;28.7;116.2
2.094;29.2;116.2
1.89463;29.3;116.2
1.32595;29.4;116.2
1.55236;29.5;116.2
2.50024;29.6;116.2
7.14464;29.7;116.2
1.43186;29.8;116.2
0.27889;29.9;116.2
1.60585;30.0;116.2
1.9122;30.1;116.2
1.28145;30.2;116.2
0.433286;30.3;116.2
5.95736;30.4;116.2
1.45729;30.5;116.2
0.476829;30.6;116.2
0.836491;30.7;116.2
1.89344;30.8;116.2
1.09453;30.9;116.2
0.198118;31.0;116.2
0.875567;31.2;116.2
1.8157;31.3;116.2
0.746963;31.4;116.2
1.21736;31.5;116.2
3.13719;31.6;116.2
0.799203;31.7;116.2
0.821838;31.8;116.2
1.52532;31.9;116.2
0.779784;32.0;116.2
1.7344;32.1;116.2
0.904695;32.2;116.2
5.23958;32.3;116.2
2.17745;32.4;116.2
1.9259;32.5;116.2
9.34371;32.6;116.2
5.05648;32.7;116.2
2.25995;32.8;116.2
1.69872;32.9;116.2
2.70807;33.0;116.2
1.64421;33.1;116.2
2.91202;33.2;116.2
2.77377;33.3;116.2
2.75382;33.4;116.2
7.2652;33.5;116.2
3.02091;33.6;116.2
3.52228;33.7;116.2
2.24095;33.8;116.2
2.66071;33.9;116.2
3.31303;34.0;116.2
2.96665;34.1;116.2
2.62366;34.2;116.2
3.64505;34.3;116.2
4.4782;34.4;116.2
2.13564;34.5;116.2
2.27764;34.6;116.2
5.7696;34.7;116.2
2.44407;34.8;116.2
3.97612;34.9;116.2
6.09442;35.0;116.2
3.24161;35.1;116.2
4.12426;35.2;116.2
4.57756;35.3;116.2
4.83793;35.4;116.2
4.28062;35.5;116.2
2.8515;35.6;116.2
1.96593;35.7;116.2
1.91375;35.8;116.2
2.5688;35.9;116.2
2.20896;36.0;116.2
3.73845;36.1;116.2
1.96849;36.2;116.2
6.44098;36.3;116.2
1.78533;36.4;116.2
8.26687;36.5;116.2
4.78777;36.6;116.2
1.10853;36.7;116.2
7.37063;36.8;116.2
1.74452;36.9;116.2
2.94276;37.0;116.2
2.93847;37.1;116.2
1.83709;37.2;116.2
3.13063;37.3;116.2
14.5719;37.4;116.2
1.58131;37.5;116.2
3.87867;37.6;116.2
1.77484;37.7;116.2
3.2204;37.8;116.2
1.76877;37.9;116.2
2.50131;38.0;116.2
2.30218;38.1;116.2
1.77258;38.2;116.2
3.41905;38.3;116.2
3.51233;38.4;116.2
2.91065;38.5;116.2
3.48112;38.6;116.2
3.64678;38.7;116.2
2.88159;38.8;116.2
1.7696;38.9;116.2
2.86312;39.0;116.2
2.50536;39.1;116.2
2.74399;39.2;116.2
2.57387;39.3;116.2
5.03783;39.4;116.2
1319.49522;39.5;116.2
1.58756;39.6;116.2
10.6265;39.7;116.2
67.3173;39.8;116.2
91.7872;39.9;116.2
32.7367;40.0;116.2
11.6782;40.1;116.2
15.7998;40.2;116.2
0.131523;40.3;116.2
0.0244222;40.4;116.2
0.140934;40.5;116.2
0.40803;40.8;116.2
0.0823804;44.5;116.2
3.98303;22.9;116.3
5.96248;23.0;116.3
3.65315;23.1;116.3
33.724;23.2;116.3
20.0077;23.3;116.3
9.34407;23.4;116.3
35.3512;23.5;116.3
3.30772;23.6;116.3
0.113534;23.7;116.3
0.18823;23.8;116.3
1.60931;23.9;116.3
0.331666;24.0;116.3
0.0594473;24.1;116.3
0.0802956;24.2;116.3
0.132833;24.3;116.3
1.29694;24.4;116.3
0.847571;24.5;116.3
0.127651;24.6;116.3
1.76221;24.7;116.3
0.211937;24.8;116.3
0.385574;24.9;116.3
3.88081;25.0;116.3
0.587265;25.1;116.3
0.264118;25.2;116.3
0.676139;25.3;116.3
0.214737;25.4;116.3
0.900466;25.5;116.3
0.334346;25.6;116.3
2.25382;25.7;116.3
7.42764;25.8;116.3
0.0401478;25.9;116.3
0.121932;26.0;116.3
1.86479;26.1;116.3
1.17822;26.2;116.3
4.56654;26.3;116.3
1.29372;26.4;116.3
1.22826;26.5;116.3
0.823446;26.6;116.3
0.249405;26.7;116.3
5.25608;26.8;116.3
1.46033;26.9;116.3
0.165952;27.0;116.3
0.309507;27.1;116.3
0.219324;27.2;116.3
0.55921;27.3;116.3
0.843937;27.4;116.3
0.208721;27.5;116.3
0.823387;27.6;116.3
1.13367;27.7;116.3
0.806232;27.8;116.3
21.089;27.9;116.3
9.40483;28.0;116.3
2.6715;28.1;116.3
0.598107;28.2;116.3
0.754171;28.3;116.3
0.481833;28.4;116.3
0.806053;28.5;116.3
2.23005;28.6;116.3
1.35037;28.7;116.3
0.138135;28.9;116.3
3.03449;29.1;116.3
3.51525;29.2;116.3
2.08006;29.3;116.3
2.12086;29.4;116.3
1.28777;29.5;116.3
1.22463;29.6;116.3
2.82011;29.7;116.3
1.64594;29.8;116.3
0.448833;29.9;116.3
0.914226;30.0;116.3
1.01668;30.1;116.3
2.17352;30.2;116.3
1.8381;30.3;116.3
1.13289;30.4;116.3
1.63379;30.5;116.3
0.628962;30.6;116.3
0.975996;30.7;116.3
5.42358;30.8;116.3
0.831488;30.9;116.3
0.0568859;31.0;116.3
0.283774;31.1;116.3
1.21045;31.2;116.3
1.47772;31.3;116.3
2.9981;31.4;116.3
0.988684;31.5;116.3
4.03497;31.6;116.3
2.78312;31.7;116.3
1.28574;31.8;116.3
1.80546;31.9;116.3
2.54295;32.0;116.3
2.43573;32.1;116.3
0.220515;32.2;116.3
1.03443;32.3;116.3
1.97898;32.4;116.3
4.15684;32.5;116.3
2.17304;32.6;116.3
4.15547;32.7;116.3
2.98499;32.8;116.3
1.30701;32.9;116.3
2.67566;33.0;116.3
2.21962;33.1;116.3
2.60538;33.2;116.3
3.32315;33.3;116.3
1.92519;33.4;116.3
2.35234;33.5;116.3
2.20986;33.6;116.3
3.00852;33.7;116.3
2.38677;33.8;116.3
7.4738;33.9;116.3
2.66804;34.0;116.3
2.59156;34.1;116.3
3.30486;34.2;116.3
3.97052;34.3;116.3
7.37004;34.4;116.3
2.91065;34.5;116.3
2.43311;34.6;116.3
1.36532;34.7;116.3
2.20193;34.8;116.3
3.83143;34.9;116.3
4.99745;35.0;116.3
3.69818;35.1;116.3
66.69762;35.2;116.3
5.20932;35.3;116.3
9.13844;35.4;116.3
3.02175;35.5;116.3
3.70134;35.6;116.3
3.63081;35.7;116.3
5.03896;35.8;116.3
2.48029;35.9;116.3
1.48588;36.0;116.3
0.566239;36.1;116.3
1.89779;36.2;116.3
2.2117;36.3;116.3
1.61199;36.4;116.3
1.24869;36.5;116.3
1.66929;36.6;116.3
1.5118;36.7;116.3
2.27288;36.8;116.3
1.82875;36.9;116.3
0.805517;37.0;116.3
1.52776;37.1;116.3
0.378247;37.2;116.3
3.68359;37.3;116.3
17.7363;37.4;116.3
2.30373;37.5;116.3
3.84698;37.6;116.3
1.44371;37.7;116.3
1.22349;37.8;116.3
1.14409;37.9;116.3
1.95711;38.0;116.3
3.04402;38.1;116.3
2.58929;38.2;116.3
3.94407;38.3;116.3
3.28134;38.4;116.3
2.92549;38.5;116.3
2.33;38.6;116.3
3.27925;38.7;116.3
4.09394;38.8;116.3
3.6961;38.9;116.3
3.94747;39.0;116.3
7.09549;39.1;116.3
2.05605;39.2;116.3
1.71533;39.3;116.3
5.48428;39.4;116.3
2.41596;39.5;116.3
4.40917;39.6;116.3
37.4072;39.7;116.3
118.824;39.8;116.3
150.403;39.9;116.3
63.2663;40.0;116.3
11.7151;40.1;116.3
1.94026;40.2;116.3
0.240648;40.3;116.3
0.191863;40.4;116.3
0.210329;40.5;116.3
0.309448;40.6;116.3
0.0818443;40.7;116.3
0.219085;40.9;116.3
0.0608769;41.9;116.3
0.124494;42.8;116.3
0.066357;44.8;116.3
3.93806;22.9;116.4
5.68996;23.0;116.4
8.29909;23.1;116.4
36.9952;23.2;116.4
16.442;23.3;116.4
18.3608;23.4;116.4
22.8256;23.5;116.4
1.83792;23.6;116.4
0.584585;23.7;116.4
0.819872;23.8;116.4
1.89046;23.9;116.4
0.234156;24.0;116.4
0.401418;24.1;116.4
0.270491;24.2;116.4
0.435014;24.3;116.4
0.632298;24.4;116.4
0.932334;24.5;116.4
0.354599;24.6;116.4
0.216584;24.7;116.4
0.514177;24.8;116.4
0.251013;24.9;116.4
1.68686;25.0;116.4
0.463308;25.1;116.4
1.6099;25.2;116.4
1.24208;25.3;116.4
0.403801;25.4;116.4
0.253932;25.5;116.4
1.76293;25.6;116.4
0.107994;25.7;116.4
0.859305;25.8;116.4
0.196748;25.9;116.4
0.586074;26.1;116.4
0.917621;26.2;116.4
0.0391947;26.3;116.4
1.17167;26.4;116.4
0.22528;26.5;116.4
0.912141;26.6;116.4
0.645045;26.7;116.4
0.244044;26.8;116.4
0.255421;26.9;116.4
1.0439;27.0;116.4
0.93978;27.1;116.4
1.07428;27.2;116.4
0.324578;27.4;116.4
0.232845;27.5;116.4
0.0997738;27.6;116.4
0.365738;27.7;116.4
1.04742;27.8;116.4
2.60466;27.9;116.4
2.20991;28.0;116.4
2.34364;28.1;116.4
1.23487;28.2;116.4
1.1684;28.3;116.4
0.958662;28.4;116.4
1.43239;28.5;116.4
0.176317;28.6;116.4
2.55397;28.7;116.4
1.12318;28.8;116.4
0.526806;28.9;116.4
0.175661;29.0;116.4
0.468133;29.1;116.4
2.27026;29.2;116.4
2.19651;29.3;116.4
1.13135;29.4;116.4
0.835538;29.5;116.4
0.837564;29.6;116.4
1.23297;29.7;116.4
2.60293;29.8;116.4
0.995713;29.9;116.4
0.471051;30.0;116.4
0.184239;30.1;116.4
1.69741;30.2;116.4
1.57005;30.3;116.4
2.18811;30.4;116.4
1.97201;30.5;116.4
0.991424;30.6;116.4
0.698357;30.7;116.4
0.737432;30.8;116.4
0.163629;30.9;116.4
0.706398;31.0;116.4
0.0789851;31.1;116.4
0.412438;31.2;116.4
1.33131;31.3;116.4
0.527282;31.4;116.4
0.878128;31.5;116.4
2.97802;31.6;116.4
19.6766;31.7;116.4
3.18216;31.8;116.4
1.90952;31.9;116.4
0.871576;32.0;116.4
1.45759;32.1;116.4
1.95205;32.2;116.4
1.55451;32.3;116.4
0.782346;32.4;116.4
3.77848;32.5;116.4
2.41381;32.6;116.4
3.61181;32.7;116.4
3.60907;32.8;116.4
2.09537;32.9;116.4
2.5065;33.0;116.4
2.65631;33.1;116.4
5.07345;33.2;116.4
2.77985;33.3;116.4
2.24238;33.4;116.4
9853.73;33.5;116.4
2.0557;33.6;116.4
2.47862;33.7;116.4
1.82797;33.8;116.4
10.6174;33.9;116.4
3.61884;34.0;116.4
3.03175;34.1;116.4
2.88171;34.2;116.4
3.08227;34.3;116.4
2.08077;34.4;116.4
2.62676;34.5;116.4
2.75435;34.6;116.4
2.54057;34.7;116.4
3.72439;34.8;116.4
4.01049;34.9;116.4
2.7724;35.0;116.4
3.09561;35.1;116.4
4.85198;35.2;116.4
3.64916;35.3;116.4
5.58846;35.4;116.4
4.29891;35.5;116.4
6.16405;35.6;116.4
7.33811;35.7;116.4
4.82339;35.8;116.4
6.8751;35.9;116.4
2.39088;36.0;116.4
3.56868;36.1;116.4
7.72708;36.2;116.4
2.69937;36.3;116.4
1.54777;36.4;116.4
2.27192;36.5;116.4
1.77776;36.6;116.4
1.99017;36.7;116.4
2.14951;36.8;116.4
3.57017;36.9;116.4
0.68138;37.0;116.4
6.69866;37.1;116.4
0.46301;37.2;116.4
0.713129;37.3;116.4
1.69318;37.4;116.4
3.15976;37.5;116.4
2.11592;37.6;116.4
2.23041;37.7;116.4
4.48291;37.8;116.4
2.36217;37.9;116.4
2.95164;38.0;116.4
2.27186;38.1;116.4
1.57029;38.2;116.4
1.429;38.3;116.4
1.37116;38.4;116.4
2.84763;38.5;116.4
3.25322;38.6;116.4
2.17435;38.7;116.4
4.50334;38.8;116.4
1.36091;38.9;116.4
6.18723;39.0;116.4
2.23023;39.1;116.4
3.33489;39.2;116.4
5.20295;39.3;116.4
1.39517;39.4;116.4
2.40118;39.5;116.4
3.98023;39.6;116.4
11.5924;39.7;116.4
101.676;39.8;116.4
101.872;39.9;116.4
27.4033;40.0;116.4
13.5403;40.1;116.4
1.89004;40.2;116.4
0.515011;40.3;116.4
0.327139;40.4;116.4
0.0929236;40.5;116.4
0.0381821;40.7;116.4
0.0442579;41.0;116.4
0.165476;41.2;116.4
1.10162;42.1;116.4
0.825114;42.2;116.4
0.0350251;43.0;116.4
0.0345485;45.1;116.4
0.455147;22.9;116.5
4.2453;23.0;116.5
8.12605;23.1;116.5
19.1279;23.2;116.5
7.12176;23.3;116.5
8.0697;23.4;116.5
13.6042;23.5;116.5
18.8088;23.6;116.5
1.23457;23.7;116.5
0.250894;23.8;116.5
0.0463427;23.9;116.5
0.365797;24.0;116.5
0.130331;24.1;116.5
0.507446;24.2;116.5
0.81064;24.3;116.5
0.70199;24.4;116.5
0.416786;24.5;116.5
0.0853587;24.6;116.5
0.0782107;24.7;116.5
0.528354;24.8;116.5
0.624256;24.9;116.5
0.104777;25.0;116.5
0.464976;25.1;116.5
0.336074;25.2;116.5
0.223195;25.3;116.5
0.0195974;25.4;116.5
0.542948;25.5;116.5
0.282821;25.6;116.5
0.125328;25.7;116.5
